#     'r'     'cord11(r)'     'cord12(r)'     'cord22(r)'     cord21(r)
    2.9989      3.174794     1.632947      1.583683     3.265894
    3.0085      3.200688      1.64659       1.59657     3.293179
    3.0181      3.225809     1.659733        1.6085     3.319465
    3.0277       3.24934     1.672323      1.620465     3.344646
    3.0373      3.272991     1.684767      1.632603     3.369534
    3.0469      3.296749     1.697134      1.644345     3.394268
    3.0565      3.319792     1.709134      1.655355     3.418268
    3.0661      3.342516     1.720859      1.666497     3.441718
    3.0757       3.36577     1.732361      1.678107     3.464722
    3.0853      3.388707     1.743502       1.68899     3.487003
    3.0949      3.410767     1.754573      1.698993     3.509145
    3.1045      3.432795     1.765538      1.709473     3.531076
    3.1141      3.454898     1.776418      1.720035     3.552835
    3.1237      3.477401      1.78707      1.730084     3.574141
    3.1333       3.49931     1.797404      1.739866     3.594808
    3.1428      3.520468     1.807502      1.749905     3.615005
    3.1524      3.541858     1.817666      1.759988     3.635332
     3.162      3.563024     1.828019      1.769728     3.656039
    3.1716      3.584036     1.838283      1.778966     3.676566
    3.1812      3.604933      1.84859      1.788253     3.697179
    3.1908      3.625554     1.858888      1.797264     3.717775
    3.2004      3.646531     1.869048      1.805821     3.738095
      3.21      3.667925     1.879234      1.815286     3.758468
    3.2196      3.689623      1.88934      1.825513      3.77868
    3.2292       3.71174     1.899249      1.835361     3.798497
    3.2388      3.734406     1.909591      1.844586     3.819182
    3.2484      3.756668     1.920193      1.854207     3.840387
     3.258      3.778269     1.930693      1.864005     3.861386
    3.2676      3.800589     1.941454      1.874007     3.882908
    3.2772      3.823753     1.952094      1.884582     3.904188
    3.2868      3.847026     1.962497      1.894629     3.924993
    3.2964      3.869993     1.972959      1.904504     3.945918
     3.306      3.892449     1.983544      1.914131     3.967087
    3.3156      3.914828     1.994473      1.923504     3.988947
    3.3252      3.937798     2.005855      1.933463      4.01171
    3.3348      3.961495      2.01763      1.943828     4.035259
    3.3444      3.984909     2.029395      1.953998     4.058789
     3.354      4.007897     2.040889      1.963766     4.081779
    3.3636      4.031198      2.05226      1.974014      4.10452
    3.3732      4.055213     2.063412      1.984247     4.126824
    3.3828      4.080004      2.07457      1.994143     4.149141
    3.3924      4.104618     2.085971      2.004788     4.171943
     3.402      4.129231     2.097671      2.015764     4.195342
    3.4116      4.153647     2.109739      2.026783     4.219479
    3.4211      4.178405     2.122169      2.038334     4.244337
    3.4307      4.203509      2.13428      2.049467     4.268561
    3.4403       4.22849     2.146108      2.060022     4.292215
    3.4499      4.253643     2.158193      2.071256     4.316386
    3.4595      4.279011     2.170442       2.08319     4.340884
    3.4691      4.304817     2.182911      2.094846     4.365823
    3.4787      4.331165     2.195765      2.106503     4.391531
    3.4883      4.358037     2.208658      2.117963     4.417316
    3.4979      4.384645     2.221512      2.128804     4.443023
    3.5075       4.41165     2.234432      2.139933     4.468863
    3.5171       4.43897     2.247518      2.150754     4.495037
    3.5267       4.46539     2.260894      2.161297     4.521788
    3.5363      4.491577     2.274144      2.172457     4.548288
    3.5459      4.518872      2.28745      2.184305       4.5749
    3.5555      4.546205     2.300916      2.197154     4.601832
    3.5651      4.573506     2.314383      2.210524     4.628766
    3.5747      4.601408     2.327713       2.22317     4.655425
    3.5843      4.628929     2.340841      2.235454     4.681683
    3.5939      4.657247     2.354061      2.247958     4.708123
    3.6035      4.685769     2.367736      2.260403     4.735472
    3.6131      4.713787     2.381709      2.273098     4.763418
    3.6227      4.741625     2.395891      2.286675     4.791783
    3.6323      4.770041     2.409977       2.30052     4.819954
