#     'r'     'g11(r)'     'g12(r)'     'g22(r)'
    6.7511       1.58841     1.640811      1.545554
    6.7607      1.543549      1.63996       1.70262
    6.7703      1.574122     1.654467      1.670091
    6.7799      1.570601     1.610288      1.616085
    6.7895      1.603638     1.668561      1.660166
    6.7991      1.538708     1.665519      1.597074
    6.8087      1.555992      1.63402      1.624659
    6.8183      1.586071     1.660999      1.688505
    6.8279      1.572184     1.622279      1.522773
    6.8375      1.523067     1.601938      1.603175
    6.8471      1.590423     1.600004      1.610643
    6.8567      1.598425     1.658459      1.632419
    6.8663      1.567009     1.622993       1.65237
    6.8759      1.534736     1.621722      1.591859
    6.8855      1.537869     1.606142      1.543987
    6.8951      1.596772     1.631951      1.630659
    6.9047      1.599524      1.59591      1.565653
    6.9143      1.580693     1.630476      1.658952
    6.9239      1.561901     1.608538       1.71044
    6.9335      1.541187     1.609721      1.588139
    6.9431      1.546111     1.623131      1.672991
    6.9527      1.565709     1.584749      1.608259
    6.9622      1.550204     1.617311      1.596039
    6.9718      1.563503     1.593804      1.684153
    6.9814       1.57274     1.613694      1.587745
     6.991      1.578708     1.618132      1.620141
    7.0006      1.522705     1.584619       1.57088
    7.0102      1.526208     1.589273      1.618266
    7.0198      1.547185     1.593434      1.618256
    7.0294      1.533718     1.610199      1.583277
     7.039      1.565844      1.60863      1.543865
    7.0486      1.533021     1.594901       1.69188
    7.0582      1.548055     1.590224      1.606214
    7.0678      1.528364     1.611528      1.624072
    7.0774      1.565664     1.586618      1.689564
     7.087      1.562507     1.618929      1.612326
    7.0966      1.529709     1.613025       1.62955
    7.1062      1.550233     1.571249      1.642144
    7.1158      1.554344     1.600789      1.648338
    7.1254      1.580979     1.586094      1.574494
     7.135      1.553901     1.585693      1.607568
    7.1446      1.525845     1.615555      1.540719
    7.1542      1.494251     1.568621      1.598284
    7.1638      1.557182     1.586471      1.574163
    7.1734       1.51856     1.629811      1.602194
     7.183      1.538413     1.585462      1.564653
    7.1926      1.527135     1.620518      1.485951
    7.2022      1.542169     1.569495      1.651169
    7.2118      1.545095     1.570691      1.547567
    7.2214      1.523798     1.541431      1.560569
     7.231      1.515661     1.601778      1.626232
    7.2405      1.515567      1.57981      1.592244
    7.2501      1.519325     1.587289      1.582808
    7.2597      1.552693     1.604025      1.540853
    7.2693      1.511097     1.600602      1.589616
    7.2789      1.496283     1.592188      1.583052
    7.2885      1.530776     1.616812      1.517721
    7.2981       1.50338     1.602555      1.564426
    7.3077      1.554933     1.575505      1.601454
    7.3173      1.522061     1.589688       1.50281
    7.3269      1.536639     1.604747      1.584337
    7.3365      1.499572      1.56274      1.534707
    7.3461      1.486768     1.587869      1.544904
    7.3557      1.506586     1.579619      1.564136
    7.3653       1.51919     1.586539      1.501009
    7.3749      1.520278     1.604057      1.542332
    7.3845      1.519785     1.610345       1.60064
    7.3941      1.525714     1.599911      1.524709
    7.4037      1.528793     1.616618      1.619486
    7.4133      1.483533     1.610724      1.479976
    7.4229       1.51727     1.605683      1.518304
    7.4325      1.541576     1.631775      1.555394
    7.4421      1.485584     1.590515      1.551178
    7.4517      1.531794     1.612908      1.524315
    7.4613       1.51052     1.605383      1.612672
    7.4709      1.532886     1.582928      1.521822
    7.4805      1.525128     1.597308      1.605838
    7.4901      1.514352     1.565833      1.641494
    7.4997      1.519667     1.577791        1.5482
    7.5092      1.519381     1.556069      1.687896
    7.5188      1.498383      1.61225      1.556294
    7.5284      1.527866     1.572788      1.542235
     7.538      1.524732     1.595573      1.584622
    7.5476      1.524716     1.577758      1.572159
    7.5572      1.509348     1.577946      1.592409
    7.5668      1.520681     1.585197      1.549607
    7.5764      1.519518     1.595584      1.589733
     7.586      1.532347     1.584467      1.548138
    7.5956      1.547581     1.596621      1.573975
    7.6052      1.503543     1.638573      1.571587
    7.6148      1.492616     1.554026      1.660167
    7.6244      1.519068     1.574682      1.508774
     7.634      1.509862     1.604815      1.526971
    7.6436      1.506953     1.589957      1.635152
    7.6532      1.506345     1.545776      1.558389
    7.6628      1.507048     1.569284      1.611578
    7.6724      1.516425     1.576159      1.578784
     7.682       1.49822     1.608642      1.490119
    7.6916      1.547284     1.581263      1.540359
    7.7012      1.495913     1.584438      1.595938
    7.7108      1.538439     1.560984      1.523464
    7.7204      1.514353     1.590725      1.548087
      7.73      1.522781     1.552575      1.603603
    7.7396      1.525394     1.566571      1.671254
    7.7492      1.511681     1.572139      1.580046
    7.7588       1.48418     1.563896      1.566067
    7.7684      1.515528     1.580581      1.567319
     7.778      1.521797      1.57004      1.583501
    7.7875      1.541024     1.585349      1.506403
    7.7971      1.517555     1.571931      1.638382
    7.8067      1.529052     1.588834      1.619714
    7.8163       1.50053     1.588434      1.626413
    7.8259      1.510373     1.597572      1.602625
    7.8355       1.54323     1.596354      1.508695
    7.8451      1.520806     1.605558      1.555941
    7.8547      1.530514     1.566664      1.571984
    7.8643      1.538876     1.564271      1.544286
    7.8739       1.51537     1.578575      1.595701
    7.8835      1.504516     1.596198      1.542667
    7.8931      1.527946     1.580789      1.609069
    7.9027      1.536673     1.557555      1.510085
    7.9123      1.519493     1.596031      1.615709
    7.9219      1.515359     1.567231      1.578982
    7.9315      1.492132     1.594206      1.587348
    7.9411       1.48323     1.591079      1.578616
    7.9507      1.529383     1.559194      1.549287
    7.9603      1.496184     1.574329      1.582929
    7.9699      1.514294     1.535449      1.619466
    7.9795      1.525677     1.558617       1.60048
    7.9891      1.467659     1.541567      1.564012
    7.9987      1.513276     1.533727       1.61999
    8.0083      1.524032     1.564987      1.587387
    8.0179      1.510615     1.592723       1.51952
    8.0275      1.506429     1.597587      1.563649
    8.0371      1.531168     1.573608      1.548227
    8.0467      1.509438     1.559644      1.538529
    8.0562      1.502193     1.563308      1.591451
    8.0658      1.471058     1.552756      1.596987
    8.0754      1.489938     1.549592      1.648458
     8.085       1.48304      1.55673      1.557909
    8.0946      1.507328     1.562437      1.623015
    8.1042      1.486501     1.588988      1.631019
    8.1138      1.512262     1.547304      1.623687
    8.1234      1.506917     1.570819      1.600435
     8.133      1.532112     1.559616      1.656507
    8.1426      1.530527      1.56798      1.606704
    8.1522      1.497925     1.527963       1.54508
    8.1618      1.522823     1.547392      1.575283
    8.1714      1.505522     1.545724      1.634469
     8.181      1.470081     1.536861      1.525335
    8.1906       1.50622     1.552976      1.589981
    8.2002      1.494544     1.553752      1.590855
    8.2098       1.47631     1.556042      1.589685
    8.2194      1.524469     1.572663      1.551596
     8.229      1.495532     1.561083      1.579237
    8.2386      1.504334     1.526499      1.627646
    8.2482      1.509061      1.53799      1.570214
    8.2578      1.480642     1.543864      1.587875
    8.2674      1.506115     1.570391      1.557743
     8.277      1.501166     1.538584      1.634795
    8.2866      1.499604     1.574831      1.556866
    8.2962      1.503147     1.525634      1.549776
    8.3058       1.49355     1.526201      1.583015
    8.3154      1.479368     1.541849      1.610471
     8.325      1.467225     1.521722      1.626405
    8.3345      1.492498     1.522036      1.607674
    8.3441      1.456341     1.528649      1.579165
    8.3537      1.472555      1.55516      1.637511
    8.3633      1.493344     1.555586       1.57536
    8.3729       1.53228     1.552389       1.59313
    8.3825      1.480947     1.571877      1.570271
    8.3921       1.48417     1.574031      1.644171
    8.4017      1.508166     1.548148      1.657598
    8.4113      1.502023      1.52262      1.608215
    8.4209      1.485032      1.55167      1.505165
    8.4305      1.482818     1.524478      1.631647
    8.4401       1.51472     1.561307      1.544101
    8.4497      1.485807     1.541674       1.55005
    8.4593      1.492573     1.523599      1.581069
    8.4689      1.496039     1.543914      1.587857
    8.4785      1.455318      1.55529      1.575352
    8.4881      1.471923     1.531797      1.585448
    8.4977      1.489755     1.560509      1.527208
    8.5073       1.50699     1.508785      1.544947
    8.5169      1.462383     1.570695      1.563392
    8.5265      1.505673     1.529523      1.610548
    8.5361      1.503935     1.503084       1.61902
    8.5457      1.493912     1.511536      1.606142
    8.5553      1.456662     1.522439      1.547518
    8.5649      1.503222     1.541333      1.600823
    8.5745      1.493723     1.544127      1.597865
    8.5841      1.474963     1.526867       1.61215
    8.5937      1.486672     1.536002      1.588876
    8.6032      1.481775     1.496956      1.649946
    8.6128      1.510153     1.512834      1.578255
    8.6224      1.489319     1.539027      1.566588
     8.632      1.495015     1.516174      1.532397
    8.6416      1.512955     1.519183      1.585069
    8.6512      1.502962     1.548529       1.61488
    8.6608      1.504886     1.512077      1.684364
    8.6704      1.497075     1.503462      1.633458
      8.68      1.489332     1.536571      1.579129
    8.6896      1.475381     1.502867      1.581249
    8.6992      1.466129      1.54558      1.593486
    8.7088      1.501714     1.517522      1.528428
    8.7184      1.485826     1.547707      1.566007
     8.728      1.488482     1.521818      1.592002
    8.7376      1.475902      1.50765      1.595401
    8.7472      1.496772     1.501401      1.604911
    8.7568      1.486642      1.50733      1.575733
    8.7664      1.459462      1.51961       1.57422
     8.776      1.496422     1.515992      1.591873
    8.7856      1.487162     1.529411      1.641759
    8.7952      1.491522      1.50205      1.613331
    8.8048        1.4833     1.502675      1.595205
    8.8144      1.490987     1.533341      1.553004
     8.824      1.507218     1.523052      1.591653
    8.8336      1.490626     1.482523      1.567963
    8.8432      1.465668     1.504529      1.629081
    8.8528      1.454368     1.496141      1.583215
    8.8624      1.497862     1.532968      1.602222
    8.8719      1.465168     1.521686      1.604426
    8.8815      1.492517     1.529312      1.567312
    8.8911      1.496232     1.497276      1.602283
    8.9007      1.466481     1.495668      1.595075
    8.9103      1.493354     1.481103      1.591785
    8.9199      1.470225     1.491496      1.611801
    8.9295      1.491023     1.501482      1.604464
    8.9391      1.477032     1.508961      1.630945
    8.9487      1.489662     1.512988      1.561014
    8.9583      1.477577     1.507475      1.564372
    8.9679      1.438558      1.51864      1.582934
    8.9775      1.502123     1.501107      1.565781
    8.9871      1.462717     1.490562      1.580854
    8.9967      1.474343     1.494498      1.606178
    9.0063      1.484932     1.485797      1.510651
    9.0159      1.463577     1.503184      1.580205
    9.0255      1.481778     1.468358      1.561958
    9.0351      1.506054     1.487133      1.570976
    9.0447      1.488235     1.487812       1.63939
    9.0543      1.429146     1.477601      1.567532
    9.0639        1.4598     1.459347      1.580509
    9.0735      1.471141     1.497116      1.550485
    9.0831      1.474748      1.48694      1.549845
    9.0927      1.468045     1.486113      1.578404
    9.1023       1.47305     1.475825      1.552016
    9.1119      1.486594      1.48724      1.606625
    9.1215      1.464078     1.494185      1.557318
    9.1311      1.471139     1.471354      1.591645
    9.1407       1.45985     1.474919      1.615281
    9.1502      1.486186     1.476729      1.587161
    9.1598       1.46422     1.498266      1.573337
    9.1694       1.47036     1.438958      1.593451
     9.179      1.478572      1.50334      1.558617
    9.1886      1.475147     1.496555      1.569727
    9.1982      1.462554     1.484978      1.571863
    9.2078      1.480286     1.495063      1.634036
    9.2174      1.443195     1.505472      1.607608
     9.227      1.480842     1.513524      1.645387
    9.2366      1.478904     1.494578      1.579477
    9.2462      1.432084     1.491644      1.585033
    9.2558      1.467944     1.462168      1.596972
    9.2654      1.434239     1.519603      1.581271
     9.275      1.454573     1.496016      1.606595
    9.2846      1.456073     1.503275      1.587482
    9.2942      1.448175      1.48661      1.568444
    9.3038      1.455646     1.483841      1.550274
    9.3134      1.451199     1.475264       1.62121
     9.323      1.447228     1.497447      1.632486
    9.3326      1.459366     1.474701      1.586701
    9.3422      1.460917      1.49179      1.590521
    9.3518       1.44362     1.483874      1.574307
    9.3614      1.436524     1.507374      1.559984
     9.371      1.451271     1.464429      1.613465
    9.3806      1.436849     1.484303      1.577791
    9.3902      1.462021     1.465754      1.576644
    9.3998      1.427142     1.495797      1.598159
    9.4094       1.43581      1.49967      1.623976
    9.4189      1.450523     1.492117      1.626859
    9.4285      1.455826     1.495558      1.607461
    9.4381      1.446264     1.474727      1.592892
    9.4477      1.459866     1.471254      1.603244
    9.4573      1.467759      1.47442      1.594364
    9.4669      1.420978      1.48867      1.555133
    9.4765       1.44217     1.482832      1.625622
    9.4861      1.428942     1.471725      1.583811
    9.4957      1.440336     1.463472        1.6202
    9.5053      1.435438     1.491877      1.594263
    9.5149       1.43942     1.496205       1.58928
    9.5245        1.4013     1.484488      1.572332
    9.5341      1.425181     1.454471      1.527506
    9.5437      1.431501     1.463158      1.572797
    9.5533       1.45062     1.477178      1.551712
    9.5629      1.441903     1.468044      1.538466
    9.5725      1.448299     1.466128      1.552988
    9.5821      1.421952     1.456891      1.625391
    9.5917      1.438722     1.468663      1.577371
    9.6013      1.395954     1.480539      1.560071
    9.6109      1.441174     1.463605      1.567981
    9.6205      1.438269     1.460748      1.566832
    9.6301      1.423581     1.502374      1.544588
    9.6397      1.432824     1.452575       1.55038
    9.6493      1.427583     1.471208      1.552335
    9.6589      1.415842     1.474091      1.572921
    9.6685      1.418775     1.453024      1.546546
    9.6781       1.41892     1.470533      1.546167
    9.6877      1.430501      1.46835       1.59065
    9.6972      1.430373     1.493028      1.564265
    9.7068      1.417243     1.450085      1.550973
    9.7164      1.397115     1.478138      1.579299
     9.726      1.415066     1.461483      1.599405
    9.7356      1.424508      1.45298      1.510792
    9.7452      1.425733     1.475421      1.542996
    9.7548      1.420108       1.4718       1.54465
    9.7644      1.427111     1.459432      1.525536
     9.774      1.422128     1.456478      1.520266
    9.7836      1.415402     1.463985      1.552426
    9.7932      1.412898     1.464475      1.515029
    9.8028      1.430724     1.459148      1.565046
    9.8124      1.454379     1.466627       1.58088
     9.822      1.421083     1.489053      1.526084
