# x,y,z,sp,vx,vy,vz,m
1.082178854497036324e+00,3.115380065453055014e+00,6.414772559313377531e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.130555984865829977e+00,4.876745748897024058e+00,1.160758091225406741e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.081570596540201823e+00,5.395038997044723672e+00,-6.419264525746330996e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.155479422932217393e+00,2.493152519922725130e+00,2.963147424669531738e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.537384670679423415e+00,7.370928427131152816e+00,6.410242506656068651e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.613213616432452646e+00,6.747444019233999946e+00,2.962719230674849769e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.613357309007160900e+00,1.761868373370324869e+00,2.444588685506027037e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.537332855925724218e+00,1.141575586151427402e+00,-6.422639773590299583e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.153964722538305843e+00,6.511606761950402777e+00,9.008108819220662866e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.152423428084162982e+00,2.000084732605083015e+00,7.207431596092847670e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.611137152472334133e+00,2.255503414837396026e+00,9.008504954231716155e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.609159749547513396e+00,6.254072738800799947e+00,7.204721704058605347e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.481504152444454159e-01,4.254968935715475631e+00,5.405025407271530469e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
2.605717928304143616e+00,5.597355024534368282e-04,5.406098297296032307e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.675213692978205993e+00,7.887646195713606367e+00,9.649739915204598617e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.676105462435421911e+00,6.206717955606486647e-01,6.565855760185177914e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.131235887191736289e+00,3.634745376217695778e+00,9.649693517573146195e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.156491386114273379e+00,6.016735809129419188e+00,7.848385806379678975e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.081727476146429501e+00,3.114993164462631636e+00,6.048250170981521734e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.133367788875066395e+00,4.876933124148955301e+00,6.565029132176526616e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.081782366757397806e+00,5.396201984627932546e+00,4.764115027863421226e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.157378840210938620e+00,2.492748052760771049e+00,8.367218047559781269e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.537742395694975173e+00,7.368974790167120759e+00,6.046996618209412588e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.611667745634106197e+00,6.748674446506108815e+00,8.367730120079150069e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.613469945969088215e+00,1.761353608107999680e+00,7.848240729221245715e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.536337569091647648e+00,1.140000100218973023e+00,4.762348790610470672e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.153461538823043808e+00,6.509826740279291535e+00,-7.205368562074903949e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.154568595853826318e+00,2.000783596480673054e+00,-9.009043383985934739e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.611958964585911147e+00,2.255732745570517839e+00,-7.205097878326987448e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.610435335843575011e+00,6.254801455261508991e+00,-9.010062620326314331e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.486208932806026839e-01,4.253690869570438515e+00,1.081026978620293022e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
2.603947434231926650e+00,-3.566014343975219239e-04,1.080975862726505632e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.675539483680779318e+00,7.889335418957899471e+00,-6.566219818619866366e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.677029987456173377e+00,6.205794935931905343e-01,-9.651912014708152299e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.131063804519516935e+00,3.633180168268344890e+00,-6.563709218806839552e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.157288971969306690e+00,6.015080095663858373e+00,-8.365188798428158989e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.080288492224795505e+00,3.115437696995949857e+00,-1.016877251444275210e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.131691709397173895e+00,4.876244260709632350e+00,-9.650445705710792410e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.081125572913438804e+00,5.396323781145491161e+00,1.016974910390168851e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.157191585693690072e+00,2.492110317686772269e+00,-7.848175688018241836e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.534974857434399098e+00,7.368142329452316730e+00,-1.016686018461323471e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.612558999244649627e+00,6.747624654654847731e+00,-7.848485569844602772e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.614291778715452708e+00,1.760907447510803969e+00,-8.365924621589771348e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.538468784590573346e+00,1.141217169295098088e+00,1.016762996470174585e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.155031657816394830e+00,6.511684376595684220e+00,-1.801831766123374701e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.153820842548352044e+00,1.998254693449134090e+00,-3.602460552001113037e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.610880944041388929e+00,2.255001861468592494e+00,-1.802311979382970053e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.610514614932103683e+00,6.255135196500456018e+00,-3.604314215036559688e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.497625608453910240e-01,4.255077743412973845e+00,-5.403854121945786737e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
2.606337438646846305e+00,-9.031399847110203665e-04,-5.406893145582347238e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.677833271283778682e+00,7.888972552740475486e+00,-1.159810014533973366e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.677700383291699682e+00,6.228749532094388641e-01,-4.241192571645648002e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.130841684344924047e+00,3.632880418814138146e+00,-1.161581743236132835e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.157792983601211301e+00,6.014390601224094191e+00,-2.961348405213338975e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.082024108356539394e+00,3.112796722800357241e+00,-4.762681309868064261e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.130931067845061477e+00,4.876203710157517968e+00,-4.246039721631388097e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.081566609081271890e+00,5.395861078208451289e+00,-6.046470536919464678e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.156840032469043766e+00,2.494048686570200513e+00,-2.445342861513954524e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.537612266993471977e+00,7.369930204958857978e+00,-4.764223161472820323e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
