# x,y,z,sp,vx,vy,vz,m
2.580999363750321685e+00,-5.621285634785905651e-04,5.410631418435423612e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.690672329330252355e+00,7.906188435428298078e+00,9.626288258022166033e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.676049309626487016e+00,6.318593912950749569e-01,6.547837670014398981e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.147364624249407328e+00,3.627188456403946049e+00,9.646303698630077861e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.153251965145769997e+00,5.989139278797246391e+00,7.834071143927767267e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.079325350659262162e+00,3.116474784303812751e+00,6.045022005846869106e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.142862435069003091e+00,4.888985604948627106e+00,6.570861669647671377e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.077594459282309680e+00,5.365949048780149333e+00,4.766688101125753363e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.168892867524392809e+00,2.505890234103912206e+00,8.381347233181184464e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.536818515223375314e+00,7.353724249171905925e+00,6.064490184958077457e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.608612112578950537e+00,6.726822843213387415e+00,8.365012747827391237e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.611552895946931407e+00,1.752274265228197736e+00,7.870521993476032208e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
