# x,y,z,sp,vx,vy,vz,m
1.175132882624521313e+00,1.974644943984353640e+00,-3.629034804577485840e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.604902970760945458e+00,2.276173800786132073e+00,-1.788666662107420313e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.627034492957382561e+00,6.219147804770738475e+00,-3.536757785514820895e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.407500810902882760e-01,4.239942620238839055e+00,-5.374068397012395693e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
2.609231882656201318e+00,-2.945092653326551041e-02,-5.386307965039736523e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.706723018290252414e+00,7.896783326956621885e+00,-1.164239106667417589e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.699414829526834980e+00,6.344267134075163295e-01,-4.267291293375715888e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.103254384475502725e+00,3.638443439400592005e+00,-1.112564702567067965e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.183591307607435361e+00,6.049671556272210537e+00,-3.016052400778907572e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.065572264277087289e+00,3.092431298913101756e+00,-4.756070027470003403e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.162615430124696481e+00,4.927532098363037960e+00,-4.254735247871287207e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.115480973938114184e+00,5.414450781447214034e+00,-6.017257959573812265e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.150489725915206929e+00,2.454222346730294380e+00,-2.411341288924593762e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.528930108578462121e+00,7.371511746146137689e+00,-4.734708394565669387e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.607667974093295093e+00,6.736955998779688315e+00,-2.416566217334960243e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.630165167915303748e+00,1.764258474287873746e+00,-2.974541243388345357e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.549124140025783802e+00,1.076102332292989905e+00,-6.053812765446641819e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.166455870235753034e+00,-1.047854294784848683e+01,3.608892875133221434e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.179962253293323160e+00,1.049952800133556607e+01,1.800111406697701311e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.623319805456972187e+00,1.080536245031483489e+01,3.578307702907574939e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.630876344828092517e+00,-1.077577505891464682e+01,1.785644593029404259e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.175973689040365894e-01,-1.280644190975312036e+01,1.739987856732137794e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
2.592828016286207848e+00,8.484212717865478481e+00,1.580210424851307208e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
