#     'r'     'g11(r)'     'g12(r)'     'g22(r)'
    6.3481     0.7197944    0.7183724    0.02871393
    6.3577     0.7512791    0.7659573    0.02897222
    6.3673     0.6783025    0.9283053    0.02647788
    6.3769      0.596521     1.124094    0.02708391
    6.3865      0.535615      1.40837    0.02666077
    6.3961     0.6143782     1.661561    0.02112835
    6.4057     0.6709605     1.813857     0.0176675
    6.4152     0.8900233     1.675011    0.01558222
    6.4248      1.197962     1.536397     0.0165489
    6.4344      1.647424      1.19777    0.02020356
     6.444      1.760909     0.853207    0.01376468
    6.4536      1.604059    0.6125902    0.01673631
    6.4632      1.531086    0.5119148    0.00901079
    6.4728       1.36329    0.4953107   0.009982323
    6.4824      1.119232    0.6680756   0.009289271
     6.492     0.7460966    0.8886029    0.01058495
    6.5016     0.4565601     1.210203    0.01187294
    6.5112     0.2943676     1.420457    0.01808578
    6.5208     0.2351615     1.455568    0.06458945
    6.5304     0.2046113     1.464161     0.1951607
      6.54     0.1796894     1.459786     0.5433481
    6.5496      0.168295     1.193265      1.011691
    6.5592     0.1727359     1.101136      1.355131
    6.5688      0.180698     1.085123      2.045178
    6.5784     0.1982606     1.075378      2.596214
     6.588      0.209708      1.24598      3.068227
    6.5976     0.2158925     1.618816      2.862016
    6.6072     0.2244311     1.889236      2.221077
    6.6168     0.2391973     2.228765      1.688602
    6.6264     0.2824026     2.573518      1.105226
     6.636     0.3546693     2.632332     0.5191989
    6.6456     0.4284084     2.543024      0.241804
    6.6552     0.5519953     2.281153     0.1545478
    6.6648     0.7002472     1.857594    0.07971931
    6.6744     0.7816483     1.546315     0.1085949
     6.684     0.8486391     1.368511     0.1192053
    6.6935      0.894043     1.214743     0.1369111
    6.7031     0.8176914     1.180811     0.1560664
    6.7127     0.7599172      1.12279     0.1961499
    6.7223     0.7647553     1.157708     0.1962073
    6.7319     0.9497467      1.08053      0.197494
    6.7415      1.158256    0.9605319     0.1935579
    6.7511      1.308554    0.8047101       0.18322
    6.7607      1.342825    0.6841148     0.1643997
    6.7703      1.434736    0.5765504     0.1456853
    6.7799      1.533009    0.5479453     0.1307155
    6.7895      1.470638    0.5275613     0.1031278
    6.7991       1.29745    0.5096944     0.1245503
    6.8087      1.152701    0.5119297     0.1238987
    6.8183     0.9319748    0.5234891     0.1286481
    6.8279     0.7399481    0.5333426     0.1525087
    6.8375     0.5623162    0.5481905     0.1753404
    6.8471     0.4830418    0.5638421      0.314907
    6.8567     0.5047058    0.5939574     0.5533265
    6.8663     0.6362783    0.5988548     0.8247143
    6.8759     0.8319487    0.5955682      1.098419
    6.8855     0.9960712    0.5996967      1.490277
    6.8951      1.216506    0.6001471      2.121579
    6.9047      1.224657    0.6236869      2.705505
    6.9143     0.9913597    0.6680896      2.802689
    6.9239     0.7242237    0.7285449      2.395069
    6.9335     0.6437668    0.7907583      1.765232
    6.9431     0.5649066    0.8800759      1.520899
    6.9527     0.5556469     0.969185     0.9358629
    6.9622     0.7334144     1.026918     0.6741508
    6.9718     0.9324628     1.073897     0.4669361
    6.9814      1.215646     1.063322     0.3712641
     6.991      1.364081    0.9388156     0.3768062
    7.0006      1.557843    0.8065542     0.4278303
    7.0102      1.730362    0.6620089     0.4294966
    7.0198      1.755146    0.5222678     0.4240795
    7.0294      1.708111    0.4596912     0.3969658
     7.039      1.513442    0.4078982     0.3685915
    7.0486      1.333903    0.3689687     0.3358805
    7.0582      1.170418    0.3592514     0.3044653
