#     'r'     'cord11(r)'     'cord12(r)'     'cord22(r)'     cord21(r)
    6.1082       50.4924     24.88902      24.09063     49.77804
    6.1178      50.56202      24.9644       24.0977      49.9288
    6.1274      50.62647       25.032      24.10378     50.06401
     6.137      50.70389     25.08917      24.10838     50.17835
    6.1465      50.80149     25.13997      24.11233     50.27994
    6.1561      50.91967     25.18806      24.11555     50.37613
    6.1657      51.05679     25.23254      24.11797     50.46508
    6.1753       51.2083     25.27326      24.12061     50.54651
    6.1849      51.36285     25.31335      24.12368      50.6267
    6.1945      51.50823     25.36014      24.12719     50.72027
    6.2041      51.63751     25.43447      24.13135     50.86894
    6.2137      51.74797     25.56979      24.13561     51.13958
    6.2233      51.84308     25.78224       24.1396     51.56448
    6.2329      51.92984     26.01305      24.14313      52.0261
    6.2425      52.01858     26.19021      24.14579     52.38042
    6.2521      52.11883      26.3101      24.14756     52.62021
    6.2617      52.23053     26.39558      24.14869     52.79116
    6.2713      52.35127     26.46646      24.14959     52.93293
    6.2809      52.47203     26.53935      24.15018      53.0787
    6.2905      52.58187      26.6323      24.15043      53.2646
    6.3001      52.67613     26.76907      24.15055     53.53813
    6.3097      52.75444     26.96234      24.15064     53.92467
    6.3193      52.82034     27.15638      24.15068     54.31276
    6.3289      52.88221       27.284       24.1507       54.568
    6.3385      52.95265     27.35297       24.1507     54.70593
    6.3481      53.06096     27.39051       24.1507     54.78103
    6.3577      53.23967     27.41298       24.1507     54.82595
    6.3673      53.44881     27.44168       24.1507     54.88335
    6.3769      53.61086     27.50563       24.1507     55.01127
    6.3865      53.71847     27.64379       24.1507     55.28757
    6.3961      53.79401     27.88368       24.1507     55.76736
    6.4057      53.85364     28.19348       24.1507     56.38697
    6.4152      53.91707     28.46568       24.1507     56.93136
    6.4248      54.01037     28.63288       24.1507     57.26576
    6.4344      54.18901     28.72358       24.1507     57.44717
     6.444      54.57777     28.77837       24.1507     57.55673
    6.4536      55.21087     28.81957       24.1507     57.63914
    6.4632      55.86844     28.86271       24.1507     57.72543
    6.4728      56.31203      28.9196       24.1507     57.83919
    6.4824      56.52709     29.00025       24.1507     58.00049
     6.492      56.61794     29.11402       24.1507     58.22805
    6.5016      56.65631     29.28959       24.1507     58.57919
    6.5112      56.68445     29.54252       24.1507     59.08504
    6.5208      56.71962     29.83704       24.1507     59.67408
    6.5304      56.76626     30.13862      24.15204     60.27724
      6.54      56.82646     30.41199      24.15832     60.82397
    6.5496      56.90231     30.59581      24.17692     61.19161
    6.5592       56.9875     30.68894      24.23067     61.37788
    6.5688      57.06211     30.74223      24.38676     61.48447
    6.5784      57.11628     30.79052      24.73784     61.58104
     6.588      57.15685     30.86494      25.32273     61.72988
    6.5976      57.18971     30.99761       25.9469     61.99522
    6.6072      57.21533     31.22452      26.35844     62.44905
    6.6168      57.23412     31.54255      26.54845     63.08509
    6.6264      57.24812     31.90485      26.61981      63.8097
     6.636      57.26083     32.27953      26.64659     64.55907
    6.6456      57.28225     32.66431      26.66295     65.32861
    6.6552       57.3303     33.06098      26.69076     66.12196
    6.6648      57.45288     33.41833      26.73881     66.83665
    6.6744      57.71112     33.67529      26.79828     67.35058
     6.684      58.09911     33.84338       26.8574     67.68675
    6.6935      58.50133      33.9748      26.90888      67.9496
    6.7031      58.80943     34.11898      26.94907     68.23795
    6.7127      59.02519     34.30992      26.97576     68.61983
    6.7223      59.20493     34.54907      26.99046     69.09814
    6.7319       59.4004     34.78448      26.99915     69.56896
    6.7415      59.68374     34.96366       27.0127     69.92733
    6.7511      60.12253     35.08329      27.03924     70.16657
    6.7607      60.67289     35.16752      27.07933     70.33504
    6.7703      61.19918     35.23884      27.13729     70.47769
    6.7799      61.61538     35.31121      27.21731     70.62243
    6.7895      61.94949     35.39124      27.31554     70.78249
    6.7991      62.28592     35.48261      27.41892     70.96523
    6.8087      62.64276     35.58917      27.51446     71.17834
    6.8183      62.93501     35.71234       27.5937     71.42467
    6.8279      63.11307     35.84683      27.65257     71.69365
    6.8375      63.21393     35.97966      27.69034     71.95931
    6.8471      63.28129     36.09718       27.7119     72.19437
    6.8567      63.34361      36.1912      27.73074     72.38241
    6.8663      63.43368     36.26302      27.76115     72.52605
    6.8759      63.60052     36.32025      27.82759      72.6405
    6.8855      63.92825     36.37352      27.96449     72.74705
    6.8951       64.4644     36.43187      28.25342     72.86374
    6.9047      65.08091     36.49925      28.79253     72.99849
    6.9143      65.59506     36.57647      29.43872     73.15295
    6.9239      65.95379     36.66103       29.9272     73.32207
    6.9335      66.19137     36.74891       30.1971     73.49783
    6.9431      66.36105     36.83898       30.3323     73.67796
    6.9527       66.5151     36.94229      30.40721     73.88459
    6.9622      66.70529     37.08347      30.46492     74.16694
    6.9718      66.97866     37.25794      30.53775     74.51587
    6.9814      67.34146     37.41905      30.61973     74.83811
     6.991      67.73614     37.52904      30.69175     75.05807
    7.0006      68.13999     37.59296      30.74537     75.18591
    7.0102      68.62782     37.63441      30.78277     75.26881
    7.0198       69.2639     37.66745      30.80633     75.33491
    7.0294      69.94257     37.69895      30.82005      75.3979
     7.039      70.48578     37.73156      30.82875     75.46313
    7.0486      70.85171     37.76126      30.83622     75.52252
    7.0582      71.11993     37.78422      30.85032     75.56843
    7.0678      71.38975     37.80137      30.87851     75.60273
    7.0774      71.69007     37.81492      30.92646     75.62985
     7.087      72.01492     37.82877       30.9926     75.65754
    7.0966      72.41112     37.84594      31.06438     75.69188
    7.1062      72.87629     37.86573      31.13426     75.73147
    7.1158      73.28869     37.88488      31.20835     75.76975
    7.1254      73.59718     37.90009      31.29549     75.80017
     7.135       73.8365     37.91094      31.39488     75.82188
    7.1446      74.03355     37.92272      31.49648     75.84544
    7.1542       74.2152     37.94701       31.5833     75.89402
    7.1638      74.38931     38.00214      31.64533     76.00427
    7.1734      74.55788     38.11379      31.68614     76.22758
     7.183      74.71552     38.27722      31.71589     76.55445
    7.1926      74.85161     38.43989      31.74835     76.87979
    7.2022      74.96371     38.56305      31.79108     77.12609
    7.2118      75.05985     38.65307      31.84088     77.30613
    7.2214      75.14985     38.72963       31.8927     77.45926
     7.231      75.24304     38.81838      31.94288     77.63677
    7.2405      75.35019     38.94172      31.98954     77.88343
    7.2501      75.47804      39.0894      32.03915      78.1788
    7.2597      75.62925     39.22096      32.12391     78.44192
    7.2693      75.81804     39.31404      32.34156     78.62808
    7.2789      76.13031     39.38726      32.88122     78.77452
    7.2885        76.773     39.47915      33.98346     78.95831
    7.2981       78.0272     39.61187      35.73063     79.22375
    7.3077      79.83023     39.76841      37.81005     79.53682
    7.3173      81.49165     39.93262      39.56697     79.86524
    7.3269      82.52459     40.12639      40.56899     80.25277
    7.3365        83.078     40.33895      40.97695      80.6779
    7.3461      83.40139     40.53261      41.11876     81.06521
    7.3557      83.65839     40.72318       41.1673     81.44636
    7.3653      83.97738     40.90125      41.20383      81.8025
    7.3749      84.44519      41.0361      41.27606     82.07221
    7.3845      85.03449     41.13453      41.40757     82.26906
    7.3941       85.6731     41.21603      41.58098     82.43206
    7.4037      86.28787     41.29868      41.74548     82.59735
    7.4133      86.81464     41.39197       41.8722     82.78394
    7.4229      87.29325     41.50169      41.98163     83.00337
    7.4325      87.73311     41.64121      42.09786     83.28242
    7.4421      88.11401     41.84754      42.24268     83.69509
    7.4517      88.55055     42.17206      42.42972     84.34411
    7.4613      89.16562     42.57452      42.67291     85.14903
    7.4709      89.90287     42.94066      42.99407     85.88131
    7.4805      90.63313     43.25546      43.40594     86.51093
    7.4901      91.35686      43.5498       43.9171      87.0996
    7.4997       92.1703     43.79535        44.511      87.5907
    7.5092      93.12264     43.97642      45.14152     87.95284
    7.5188       94.0746     44.11963      45.73298     88.23926
    7.5284      94.81601     44.26449      46.20701     88.52898
     7.538      95.29846      44.4487       46.5345      88.8974
    7.5476      95.60629     44.68765       46.7523      89.3753
    7.5572      95.88582     44.95358      46.97346     89.90717
    7.5668      96.25362     45.17777      47.35759     90.35555
    7.5764      96.69338     45.33789      48.08601     90.67578
     7.586      97.08993     45.48632      49.20187     90.97265
    7.5956      97.39483     45.68092      50.41079     91.36184
    7.6052        97.644      45.9246      51.47162     91.84919
    7.6148      97.88861     46.18602       52.4256     92.37203
    7.6244      98.18126     46.48954      53.25403     92.97909
     7.634      98.50562     46.85692      53.85538     93.71385
    7.6436      98.80574     47.25175      54.22138     94.50349
    7.6532      99.07901     47.63001       54.4424     95.26002
    7.6628      99.35219     47.95543       54.6162     95.91087
    7.6724      99.66303     48.20994      54.78712     96.41988
     7.682      100.0794     48.41589      54.95163     96.83179
    7.6916      100.6048     48.61986        55.124     97.23973
    7.7012      101.1479     48.86078      55.33789     97.72157
    7.7108      101.6518     49.12791      55.59968     98.25583
    7.7204      102.1575      49.4018      55.87769     98.80361
      7.73      102.7589     49.71849      56.12544     99.43698
    7.7396      103.4745     50.09636      56.31877     100.1927
    7.7492       104.156     50.46603      56.45815     100.9321
    7.7588      104.6856     50.74212      56.56039     101.4842
    7.7684       105.125     50.92614      56.65043     101.8523
     7.778      105.5801     51.07071      56.74952     102.1414
    7.7875       106.033     51.21395      56.86829     102.4279
    7.7971      106.4057     51.37043      57.00043     102.7409
    7.8067      106.7223     51.54218      57.13682     103.0844
    7.8163      107.0796     51.72456      57.27921     103.4491
    7.8259      107.5253     51.90846       57.4341     103.8169
    7.8355      108.0131     52.09157      57.61114     104.1831
    7.8451      108.4886     52.27206      57.81763     104.5441
    7.8547      108.8923     52.44295       58.0588     104.8859
    7.8643      109.1691     52.61453      58.34165     105.2291
    7.8739      109.3635     52.81651      58.66264      105.633
    7.8835      109.5608     53.06737       58.9898     106.1347
    7.8931      109.8089     53.33172      59.28575     106.6634
    7.9027      110.0862     53.57181      59.52584     107.1436
    7.9123      110.3439     53.80747      59.69608     107.6149
    7.9219      110.5804     54.05889      59.80842     108.1178
    7.9315      110.8114     54.29869      59.88604     108.5974
    7.9411      111.0593     54.51214      59.94574     109.0243
    7.9507        111.33     54.74144      59.99603     109.4829
    7.9603      111.5971     54.99123      60.04162     109.9825
    7.9699       111.835     55.21133      60.08345     110.4227
    7.9795      112.0303     55.37432      60.12232     110.7486
    7.9891      112.1824     55.49281      60.15962     110.9856
    7.9987      112.3057     55.59613      60.19293     111.1923
    8.0083       112.434      55.7149      60.22127     111.4298
    8.0179      112.6104     55.88059      60.24406     111.7612
    8.0275       112.874     56.09558      60.26204     112.1912
    8.0371      113.2212     56.32244      60.27593     112.6449
    8.0467      113.5795     56.53979      60.28656     113.0796
    8.0562      113.8705     56.76675      60.29496     113.5335
    8.0658      114.0861     56.99013      60.30147     113.9803
    8.0754      114.2846     57.16049      60.30661      114.321
     8.085      114.5388     57.27045      60.31043     114.5409
    8.0946      114.8735     57.34388      60.31292     114.6878
    8.1042      115.3128     57.40459      60.31455     114.8092
    8.1138      115.8426     57.47366      60.31549     114.9473
    8.1234      116.4132     57.56135      60.31603     115.1227
     8.133      117.0514     57.67196      60.31649     115.3439
    8.1426      117.7122      57.8119      60.31672     115.6238
    8.1522       118.241      58.0018      60.31787     116.0036
    8.1618      118.6531     58.24816       60.3215     116.4963
    8.1714      119.1218     58.50362       60.3326     117.0072
     8.181      119.7053     58.70186      60.38527     117.4037
    8.1906      120.2848     58.83636      60.55321     117.6727
    8.2002      120.7166     58.94325      60.88537     117.8865
    8.2098      120.9831     59.05482      61.38459     118.1096
    8.2194      121.1524     59.21207      61.91457     118.4241
     8.229      121.3005     59.45111      62.34469     118.9022
    8.2386      121.4717     59.77913      62.71369     119.5583
    8.2482      121.6849     60.16598      63.04555      120.332
    8.2578      121.9383     60.51716      63.28625     121.0343
    8.2674      122.2048     60.76644      63.40737     121.5329
     8.277      122.4913     60.96547        63.457     121.9309
    8.2866      122.8456     61.18575      63.47865     122.3715
    8.2962      123.2708     61.43288      63.49568     122.8658
    8.3058      123.6711     61.67903      63.53179     123.3581
    8.3154      123.9729     61.92647      63.61133     123.8529
     8.325      124.2062     62.16362      63.74872     124.3272
    8.3345      124.4162     62.35191      63.92578     124.7038
    8.3441      124.6163     62.48996       64.0964     124.9799
    8.3537      124.8121     62.61387       64.2241     125.2277
    8.3633      125.0107     62.76357      64.30471     125.5271
    8.3729      125.2272     62.96718       64.3488     125.9344
    8.3825      125.4977     63.22739      64.37341     126.4548
    8.3921      125.8525     63.51831      64.39756     127.0366
    8.4017      126.2998     63.83768      64.43336     127.6754
    8.4113      126.7511     64.19281      64.48971     128.3856
    8.4209      127.1118     64.58621      64.57407     129.1724
    8.4305       127.406      64.9741      64.68431     129.9482
    8.4401      127.6767     65.28507      64.81199     130.5701
    8.4497      127.9888     65.52671       64.9499     131.0534
    8.4593      128.4007     65.73327        65.097     131.4665
    8.4689      128.8838     65.92756      65.27304     131.8551
    8.4785      129.3712     66.13435      65.51775     132.2687
    8.4881      129.8634      66.3774      65.92018     132.7548
    8.4977      130.4995     66.63861      66.61656     133.2772
    8.5073      131.4378     66.88778      67.63958     133.7756
    8.5169      132.5511     67.14998      68.75989        134.3
    8.5265      133.5373     67.48513      69.61714     134.9703
    8.5361      134.3644     67.92671      70.08441     135.8534
    8.5457      135.0673     68.43345      70.30079     136.8669
    8.5553      135.5598     68.91245      70.41574     137.8249
    8.5649       135.888     69.30017      70.49354     138.6003
    8.5745        136.17     69.61661      70.55764     139.2332
    8.5841      136.4683     69.94449      70.61876      139.889
    8.5937      136.8078     70.31155      70.67693     140.6231
    8.6032      137.2081     70.63777        70.736     141.2755
    8.6128      137.6716     70.87755      70.80301     141.7551
    8.6224       138.143     71.06308      70.87232     142.1262
     8.632         138.6     71.23267      70.92856     142.4653
    8.6416      139.1351     71.41068      70.96876     142.8214
    8.6512      139.7966     71.60719      71.00696     143.2144
    8.6608      140.5494     71.82373      71.06608     143.6475
    8.6704      141.3699     72.05341      71.15778     144.1068
      8.68      142.1382     72.28098      71.27643      144.562
    8.6896      142.7262     72.48859      71.40801     144.9772
    8.6992      143.1742     72.67189      71.55615     145.3438
    8.7088      143.5905     72.83916      71.74931     145.6783
    8.7184      144.0406     73.00328      72.00853     146.0066
     8.728      144.5755     73.19035       72.3172     146.3807
    8.7376      145.2459     73.42916      72.63189     146.8583
    8.7472      146.0156      73.7081      72.90046     147.4162
    8.7568      146.7759     73.97561      73.08905     147.9512
    8.7664      147.4268      74.2401      73.21922     148.4802
     8.776      147.9159     74.57187      73.35339     149.1437
    8.7856      148.2769     75.00731      73.59015     150.0146
    8.7952      148.5898     75.48161      74.04084     150.9632
    8.8048      148.9039     75.92733      74.64082     151.8547
    8.8144      149.2375     76.34855      75.14245     152.6971
     8.824      149.5933     76.74787      75.46174     153.4957
    8.8336       149.967     77.10831      75.67744     154.2166
    8.8432      150.3524     77.42158       75.8478     154.8432
    8.8528       150.757     77.71323      76.01244     155.4265
    8.8624      151.2184     77.96343      76.18848     155.9269
    8.8719      151.7896      78.1645      76.36794      156.329
    8.8815      152.4361     78.37493      76.52519     156.7499
    8.8911      153.0427     78.62671       76.6438     157.2534
    8.9007      153.5514       78.895      76.72274       157.79
    8.9103      153.9571      79.1479      76.77248     158.2958
    8.9199      154.2828     79.37676      76.80558     158.7535
    8.9295      154.6097     79.56335      76.83114     159.1267
    8.9391      155.0195     79.70726      76.85398     159.4145
    8.9487      155.4975     79.82646      76.87957     159.6529
    8.9583      155.9919      79.9494       76.9146     159.8988
    8.9679      156.4787     80.11996      76.95942     160.2399
    8.9775      156.8924     80.38038      77.00579     160.7608
    8.9871      157.2084      80.7777      77.04549     161.5554
    8.9967      157.4855     81.29702      77.07967      162.594
    9.0063      157.7512      81.8506      77.11991     163.7012
    9.0159      158.0055     82.37002      77.18163       164.74
    9.0255      158.2455     82.83198      77.27506      165.664
    9.0351      158.4716     83.22766      77.39401     166.4553
    9.0447       158.695     83.54434      77.51855     167.0887
    9.0543      158.9535      83.7819      77.62721     167.5638
    9.0639       159.305     83.96277      77.70859     167.9255
    9.0735      159.7497     84.11022      77.76991     168.2204
    9.0831      160.1841     84.23516      77.82703     168.4703
    9.0927      160.5087     84.35162      77.89107     168.7032
    9.1023      160.7253     84.48646       77.9637     168.9729
    9.1119      160.8871     84.67669      78.04043     169.3534
    9.1215      161.0418      84.9596      78.11206     169.9192
    9.1311      161.2348     85.33317      78.17028     170.6663
    9.1407       161.489     85.70888      78.21315     171.4178
    9.1502      161.8156     86.00387      78.24328     172.0077
    9.1598       162.211     86.21732      78.26593     172.4346
    9.1694      162.6679     86.37831      78.28485     172.7566
     9.179      163.1526     86.50886      78.30284     173.0177
    9.1886      163.6516     86.61949      78.32015      173.239
    9.1982      164.2139     86.71783      78.33631     173.4357
    9.2078      164.7991     86.81057      78.35165     173.6211
    9.2174        165.35     86.90552      78.36491      173.811
     9.227      165.8553     87.01178      78.37748     174.0236
    9.2366      166.3318     87.15352       78.3923      174.307
    9.2462      166.7592     87.36694      78.42116     174.7339
    9.2558       167.083     87.64516      78.49751     175.2903
    9.2654      167.3562      87.9321      78.68298     175.8642
     9.275      167.7213     88.18145      79.06609     176.3629
    9.2846      168.2299     88.38763      79.55537     176.7753
    9.2942      168.8233     88.56707      79.93383     177.1341
    9.3038      169.4096     88.73085      80.16588     177.4617
    9.3134      169.8944     88.87854      80.38406     177.7571
     9.323      170.3118     89.01087       80.7776     178.0217
    9.3326       170.773     89.13729      81.54033     178.2746
    9.3422      171.3086     89.27551      82.60984      178.551
    9.3518      171.8215     89.45499      83.57184       178.91
    9.3614      172.2398     89.70382      84.14097     179.4076
     9.371      172.5968     89.99715      84.39693     179.9943
    9.3806      172.9654       90.252       84.5188      180.504
    9.3902      173.4107     90.42203      84.60039     180.8441
    9.3998      173.9185     90.53198      84.68117      181.064
    9.4094       174.396     90.62737      84.77621     181.2547
    9.4189      174.7741      90.7537      84.87418     181.5074
    9.4285      175.0645     90.92958      84.97482     181.8592
    9.4381      175.3147     91.11633      85.10233     182.2327
    9.4477       175.559     91.27056      85.26633     182.5411
    9.4573      175.8458     91.39367      85.43925     182.7873
    9.4669      176.2495     91.50093      85.58432     183.0019
    9.4765      176.8602     91.59523      85.69844     183.1905
    9.4861      177.6339     91.67698      85.80788      183.354
    9.4957      178.4004     91.74683      85.94103     183.4937
    9.5053      179.1186     91.80584      86.10605     183.6117
    9.5149      179.8031     91.86016       86.2904     183.7203
    9.5245      180.4644     91.91876      86.47171     183.8375
    9.5341      181.0723     91.98824      86.64329     183.9765
    9.5437      181.5413     92.07037      86.81613     184.1407
    9.5533      181.9279      92.1638      87.00906     184.3276
    9.5629      182.3599     92.27718      87.24119     184.5544
    9.5725      182.9043     92.43447       87.5372     184.8689
    9.5821      183.4884     92.62907      87.96835     185.2581
    9.5917      183.9798     92.81618      88.62332     185.6324
    9.6013      184.3747     92.96978      89.41723     185.9396
    9.6109      184.7142     93.10091      90.12866     186.2018
    9.6205      185.0051     93.23601      90.66371      186.472
    9.6301      185.2633     93.39464      91.04591     186.7893
    9.6397      185.5408     93.58963      91.30644     187.1793
    9.6493        185.92     93.80405      91.48449     187.6081
    9.6589      186.4691     94.01786      91.62161     188.0357
    9.6685      187.1799     94.21795      91.74091     188.4359
    9.6781      187.9332     94.39698      91.85201      188.794
    9.6877      188.6216     94.59383       91.9529     189.1877
    9.6972      189.3192     94.84537      92.04183     189.6907
    9.7068       190.043      95.1522       92.1284     190.3044
    9.7164      190.6446     95.50288      92.22258     191.0058
     9.726      191.0722     95.84573       92.3288     191.6915
    9.7356      191.3782     96.11914      92.44647     192.2383
    9.7452      191.6427      96.3262      92.56881     192.6524
    9.7548      191.9552     96.49996      92.69353     192.9999
    9.7644      192.3855     96.65027      92.83159     193.3005
     9.774      192.9595     96.78183      93.04982     193.5637
    9.7836      193.6904     96.91766      93.45696     193.8353
    9.7932      194.6032      97.0975      94.10738      194.195
    9.8028       195.652     97.37306      94.93282     194.7461
    9.8124      196.7898     97.71304        95.961     195.4261
     9.822      1.397163     0.329156      1.520639    0.6583121
